order_id,date,region,product,channel,customer_segment,customer_id,quantity,unit_price,unit_cost,refund_amount
20951,2025-09-13,South,Office Chair,Retail,SME,C0008,2,1678.94,1012.47,0.0
20336,2025-09-14,North,Monitor,Online,SME,C0377,1,1347.24,939.45,0.0
20083,2025-09-15,Central,Keyboard,Online,Consumer,C0322,1,298.49,168.2,0.0
20601,2025-09-15,North,Monitor,Retail,Enterprise,C0337,4,1287.68,928.95,0.0
20758,2025-09-15,West,Keyboard,Retail,Enterprise,C0221,2,276.8,170.97,0.0
21126,2025-09-15,South,Mouse,Online,Consumer,C0284,6,123.82,63.44,0.0
20367,2025-09-16,West,Keyboard,Retail,Enterprise,C0183,1,286.22,169.64,286.22
21090,2025-09-16,South,Mouse,Partner,SME,C0234,4,116.52,68.45,0.0
21242,2025-09-16,South,Mouse,Online,Enterprise,C0370,1,116.36,65.75,0.0
20704,2025-09-17,North,Monitor,Partner,Consumer,C0100,2,1276.83,993.15,0.0
20786,2025-09-17,South,Mouse,Retail,Enterprise,C0081,2,123.73,67.45,0.0
20904,2025-09-17,North,Mouse,Retail,SME,C0184,1,129.65,63.45,0.0
21377,2025-09-18,North,Keyboard,Online,Enterprise,C0023,6,278.35,179.91,0.0
21494,2025-09-18,West,Headset,Partner,Consumer,C0384,3,641.11,373.73,0.0
20234,2025-09-19,North,Mouse,Retail,Enterprise,C0342,1,121.2,65.81,0.0
20961,2025-09-19,West,Keyboard,Retail,Consumer,C0204,3,308.03,185.31,0.0
20177,2025-09-20,West,Mouse,Online,Enterprise,C0191,1,116.48,67.08,58.24
20624,2025-09-20,South,Dock,Retail,SME,C0040,4,875.31,502.95,0.0
21229,2025-09-20,West,Keyboard,Online,Enterprise,C0043,1,274.31,171.32,0.0
21232,2025-09-20,East,Keyboard,Retail,Consumer,C0368,2,311.61,175.44,0.0
21285,2025-09-20,South,Monitor,Partner,Consumer,C0016,3,1292.59,906.45,0.0
21029,2025-09-21,North,Monitor,Partner,Consumer,C0134,5,1289.15,975.95,0.0
20352,2025-09-22,South,Dock,Retail,SME,C0166,3,862.68,507.05,0.0
20999,2025-09-22,Central,Mouse,Partner,SME,C0398,2,119.25,62.77,0.0
21434,2025-09-22,North,Dock,Online,SME,C0175,5,844.39,534.84,0.0
21445,2025-09-22,North,Webcam,Partner,Consumer,C0384,3,424.42,247.67,0.0
20752,2025-09-23,East,Monitor,Online,SME,C0064,3,1321.82,982.88,0.0
21046,2025-09-23,South,Headset,Retail,Consumer,C0398,2,740.34,362.3,0.0
20420,2025-09-24,South,Laptop Stand,Partner,Enterprise,C0340,1,342.3,199.7,0.0
20580,2025-09-24,East,Headset,Partner,Consumer,C0038,1,672.18,356.78,0.0
21211,2025-09-24,East,Monitor,Online,SME,C0419,1,1283.86,895.41,641.93
20074,2025-09-25,East,Mouse,Online,Consumer,C0317,1,124.53,64.35,0.0
20179,2025-09-25,Central,Webcam,Online,Enterprise,C0295,5,417.51,247.91,0.0
21286,2025-09-25,North,Keyboard,Online,SME,C0388,4,278.96,179.46,0.0
20174,2025-09-26,East,Laptop Stand,Online,Consumer,C0411,2,385.92,197.59,0.0
20404,2025-09-27,East,Mouse,Partner,SME,C0238,3,115.2,65.96,0.0
20866,2025-09-27,North,Dock,Online,Enterprise,C0054,2,789.79,492.76,0.0
20960,2025-09-27,Central,Keyboard,Online,SME,C0320,1,288.68,172.74,144.34
20323,2025-09-28,Central,Monitor,Online,Enterprise,C0077,3,1261.79,911.64,0.0
20613,2025-09-28,North,Office Chair,Online,Consumer,C0226,2,1697.65,1098.2,0.0
20984,2025-09-28,East,Webcam,Online,SME,C0363,5,427.55,231.16,0.0
20996,2025-09-28,East,Office Chair,Partner,Consumer,C0379,2,1627.62,1048.58,0.0
20440,2025-09-30,East,Monitor,Online,SME,C0008,2,1304.58,965.06,0.0
20483,2025-09-30,East,Mouse,Retail,SME,C0304,2,131.64,64.82,0.0
20717,2025-09-30,North,Office Chair,Online,Consumer,C0196,3,1629.29,1016.48,0.0
21192,2025-09-30,South,Webcam,Online,SME,C0027,1,424.32,225.68,424.32
21281,2025-09-30,East,Office Chair,Online,Consumer,C0025,6,1657.84,1091.02,0.0
21118,2025-10-01,East,Webcam,Retail,Enterprise,C0358,5,434.43,243.45,0.0
20175,2025-10-02,West,Headset,Partner,SME,C0387,1,614.59,359.65,0.0
20350,2025-10-02,West,Laptop Stand,Retail,SME,C0052,3,396.17,201.67,0.0
20849,2025-10-02,South,Keyboard,Online,SME,C0250,5,286.03,186.79,715.07
20956,2025-10-02,West,Mouse,Partner,Consumer,C0246,4,121.11,64.08,0.0
20006,2025-10-03,South,Mouse,Online,Consumer,C0405,2,126.62,68.33,0.0
20021,2025-10-03,West,Mouse,Online,Consumer,C0366,2,129.29,64.33,0.0
21057,2025-10-03,East,Dock,Partner,Consumer,C0105,1,866.58,515.95,0.0
21175,2025-10-03,North,Keyboard,Retail,Consumer,C0219,2,318.62,177.52,0.0
20014,2025-10-04,Central,Monitor,Partner,Enterprise,C0095,4,1227.26,917.84,0.0
20094,2025-10-04,East,Mouse,Partner,SME,C0004,1,116.69,68.05,0.0
20612,2025-10-04,West,Laptop Stand,Online,SME,C0116,2,364.35,202.63,0.0
20038,2025-10-05,Central,Mouse,Retail,Consumer,C0372,4,133.0,62.78,0.0
20092,2025-10-05,West,Webcam,Online,SME,C0272,1,442.72,237.17,0.0
20315,2025-10-05,South,Headset,Online,Consumer,C0154,1,698.79,375.14,0.0
20361,2025-10-05,West,Webcam,Retail,SME,C0298,1,457.78,249.09,0.0
20127,2025-10-06,North,Dock,Partner,SME,C0242,1,823.65,531.82,0.0
20036,2025-10-07,Central,Dock,Online,SME,C0240,2,877.68,540.78,0.0
20558,2025-10-07,West,Dock,Online,Consumer,C0095,4,859.18,530.61,0.0
20561,2025-10-07,East,Mouse,Retail,Enterprise,C0314,1,124.36,68.9,0.0
20916,2025-10-07,Central,Office Chair,Partner,Enterprise,C0039,5,1460.52,1093.27,0.0
20132,2025-10-08,South,Mouse,Retail,Consumer,C0401,1,129.53,66.2,0.0
20685,2025-10-08,East,Monitor,Partner,Consumer,C0290,1,1320.05,905.54,0.0
20501,2025-10-09,North,Headset,Retail,SME,C0222,1,711.81,370.78,0.0
21401,2025-10-09,North,Webcam,Online,Consumer,C0199,1,452.22,227.82,0.0
20129,2025-10-10,North,Webcam,Retail,SME,C0286,4,461.61,248.71,0.0
20642,2025-10-10,East,Monitor,Online,SME,C0316,1,1293.53,942.79,0.0
20911,2025-10-10,Central,Keyboard,Retail,SME,C0093,1,288.88,185.06,0.0
21154,2025-10-10,West,Keyboard,Online,SME,C0143,1,284.61,171.99,0.0
21349,2025-10-11,North,Webcam,Partner,Consumer,C0090,1,438.44,233.96,0.0
20025,2025-10-12,South,Headset,Partner,Consumer,C0349,3,654.81,348.6,0.0
20452,2025-10-12,East,Laptop Stand,Partner,Enterprise,C0182,1,341.13,187.48,0.0
20066,2025-10-13,North,Mouse,Partner,SME,C0093,2,113.73,68.6,0.0
20178,2025-10-13,West,Laptop Stand,Retail,SME,C0105,2,387.01,184.99,0.0
21261,2025-10-13,North,Office Chair,Retail,SME,C0255,3,1661.49,1076.13,0.0
20100,2025-10-14,North,Monitor,Retail,Consumer,C0005,2,1484.12,911.44,0.0
21002,2025-10-14,East,Laptop Stand,Partner,Consumer,C0057,2,364.51,195.06,0.0
20513,2025-10-15,East,Dock,Retail,Enterprise,C0045,3,859.67,503.8,0.0
20574,2025-10-15,East,Monitor,Retail,Enterprise,C0048,2,1312.1,935.13,0.0
20694,2025-10-15,South,Dock,Retail,Consumer,C0235,4,952.79,509.43,0.0
20547,2025-10-16,South,Dock,Online,Consumer,C0022,3,909.82,498.71,0.0
20654,2025-10-16,South,Keyboard,Retail,Consumer,C0126,1,312.66,178.18,0.0
20953,2025-10-16,North,Webcam,Retail,Consumer,C0039,1,470.19,250.97,0.0
20532,2025-10-17,South,Mouse,Partner,SME,C0157,1,118.17,62.69,0.0
20670,2025-10-18,Central,Headset,Retail,Enterprise,C0228,1,648.23,378.6,0.0
20679,2025-10-18,Central,Keyboard,Online,Enterprise,C0349,2,267.57,169.04,0.0
20389,2025-10-19,North,Headset,Online,SME,C0040,1,677.47,357.74,0.0
20458,2025-10-19,South,Headset,Online,SME,C0240,2,675.22,347.09,0.0
20514,2025-10-19,West,Laptop Stand,Retail,Consumer,C0373,1,420.11,184.89,0.0
20712,2025-10-19,East,Laptop Stand,Retail,Consumer,C0393,2,402.48,197.23,0.0
20874,2025-10-19,West,Laptop Stand,Partner,Consumer,C0261,1,378.38,202.8,0.0
20887,2025-10-19,Central,Keyboard,Online,Consumer,C0239,3,285.39,185.84,0.0
20948,2025-10-19,West,Dock,Online,Enterprise,C0045,2,830.73,496.8,0.0
20165,2025-10-20,Central,Monitor,Online,Enterprise,C0020,3,1281.51,898.55,0.0
21043,2025-10-20,West,Monitor,Partner,Consumer,C0142,1,1322.46,921.57,0.0
21264,2025-10-20,Central,Mouse,Online,Consumer,C0179,4,129.12,63.35,0.0
20745,2025-10-21,South,Monitor,Retail,SME,C0101,3,1398.29,968.1,2097.43
21346,2025-10-21,West,Laptop Stand,Online,SME,C0381,4,387.1,182.42,0.0
20015,2025-10-22,West,Dock,Retail,Enterprise,C0007,1,871.81,545.51,0.0
20856,2025-10-22,North,Keyboard,Online,Enterprise,C0284,2,273.48,175.75,0.0
20024,2025-10-23,West,Office Chair,Partner,Enterprise,C0035,2,1435.42,1121.99,717.71
20122,2025-10-23,Central,Keyboard,Online,SME,C0247,1,290.6,186.3,290.6
20465,2025-10-23,West,Laptop Stand,Online,Consumer,C0325,5,387.2,189.08,0.0
20879,2025-10-24,North,Office Chair,Online,SME,C0142,1,1656.8,1039.55,0.0
21032,2025-10-24,East,Laptop Stand,Online,SME,C0110,3,374.52,201.82,1123.56
20138,2025-10-25,Central,Monitor,Online,SME,C0196,1,1358.54,907.89,0.0
21224,2025-10-25,Central,Monitor,Online,Consumer,C0230,2,1386.37,920.6,0.0
20207,2025-10-26,East,Keyboard,Retail,SME,C0170,2,302.19,183.64,151.09
21018,2025-10-26,West,Laptop Stand,Partner,SME,C0284,2,370.76,202.13,0.0
20119,2025-10-27,South,Keyboard,Retail,Consumer,C0096,6,313.25,171.85,469.88
20217,2025-10-27,South,Monitor,Online,Enterprise,C0152,3,1249.18,900.53,0.0
21062,2025-10-27,East,Headset,Online,Consumer,C0115,1,685.55,345.95,685.55
20322,2025-10-28,North,Monitor,Retail,Consumer,C0327,3,1436.69,977.51,0.0
21354,2025-10-28,East,Laptop Stand,Retail,Consumer,C0340,2,400.8,200.1,0.0
21389,2025-10-28,East,Mouse,Partner,Enterprise,C0359,4,108.42,63.68,0.0
20063,2025-10-29,Central,Dock,Partner,SME,C0209,2,829.73,532.36,0.0
20680,2025-10-29,South,Dock,Online,Consumer,C0132,2,877.8,491.61,0.0
20684,2025-10-29,North,Laptop Stand,Online,SME,C0254,6,387.23,182.67,0.0
20897,2025-10-29,Central,Dock,Retail,Consumer,C0272,2,916.72,537.46,0.0
20123,2025-10-30,West,Webcam,Retail,Consumer,C0124,2,485.47,237.15,0.0
20692,2025-10-30,Central,Mouse,Online,Enterprise,C0143,2,116.39,63.99,0.0
20716,2025-10-30,North,Keyboard,Retail,Consumer,C0129,1,317.3,180.72,0.0
21076,2025-10-30,North,Laptop Stand,Online,SME,C0042,2,371.61,196.91,0.0
21366,2025-10-30,South,Keyboard,Partner,SME,C0311,4,265.23,176.05,0.0
20715,2025-10-31,North,Keyboard,Retail,SME,C0399,3,306.22,179.14,0.0
20035,2025-11-02,Central,Monitor,Partner,SME,C0028,2,1304.37,922.41,0.0
20211,2025-11-03,East,Monitor,Partner,SME,C0086,1,1268.73,958.33,0.0
20770,2025-11-03,South,Headset,Partner,SME,C0166,2,636.33,376.16,0.0
20149,2025-11-04,West,Webcam,Retail,SME,C0269,1,448.4,232.34,0.0
20491,2025-11-04,West,Keyboard,Partner,Consumer,C0304,2,285.09,185.06,0.0
20706,2025-11-04,South,Webcam,Online,Consumer,C0248,2,440.24,230.63,0.0
20748,2025-11-04,South,Office Chair,Partner,Enterprise,C0250,6,1467.74,1118.55,0.0
21223,2025-11-04,East,Dock,Partner,SME,C0276,1,838.97,498.48,0.0
21380,2025-11-04,East,Headset,Online,Enterprise,C0353,2,637.6,357.55,0.0
20520,2025-11-05,West,Webcam,Retail,Enterprise,C0177,3,443.33,240.11,0.0
20784,2025-11-05,Central,Monitor,Online,SME,C0140,1,1332.95,932.74,0.0
21453,2025-11-05,East,Headset,Retail,Consumer,C0355,2,724.61,383.58,1449.22
20114,2025-11-06,South,Keyboard,Online,Consumer,C0341,6,294.46,173.53,0.0
20724,2025-11-06,East,Mouse,Partner,Consumer,C0251,5,121.22,65.27,0.0
20043,2025-11-07,Central,Mouse,Online,Enterprise,C0001,1,112.92,67.57,0.0
21417,2025-11-07,East,Dock,Retail,Consumer,C0165,2,917.49,498.97,0.0
20277,2025-11-08,North,Mouse,Retail,Enterprise,C0302,3,119.41,66.79,89.56
20701,2025-11-08,North,Mouse,Partner,SME,C0287,1,115.89,63.89,0.0
20923,2025-11-08,North,Mouse,Partner,Consumer,C0071,1,120.8,67.52,0.0
21059,2025-11-08,South,Monitor,Partner,Enterprise,C0060,2,1228.59,978.57,0.0
21363,2025-11-08,East,Monitor,Online,Enterprise,C0125,2,1282.16,937.67,0.0
20034,2025-11-09,North,Laptop Stand,Online,Enterprise,C0419,1,366.77,183.24,0.0
20342,2025-11-09,South,Dock,Retail,SME,C0221,4,923.04,521.89,0.0
21020,2025-11-09,West,Keyboard,Partner,Enterprise,C0277,3,251.25,172.09,0.0
21127,2025-11-09,West,Mouse,Online,Enterprise,C0008,2,116.98,64.7,0.0
21239,2025-11-09,Central,Headset,Retail,Consumer,C0025,1,723.13,379.56,0.0
20828,2025-11-11,North,Headset,Online,Consumer,C0377,3,687.32,362.97,0.0
20882,2025-11-11,Central,Monitor,Online,Enterprise,C0211,1,1259.04,930.97,0.0
20057,2025-11-12,East,Headset,Retail,SME,C0239,1,682.76,376.31,0.0
20353,2025-11-12,South,Mouse,Online,SME,C0377,2,123.11,65.74,0.0
20435,2025-11-12,South,Laptop Stand,Retail,SME,C0379,2,387.7,185.07,0.0
20691,2025-11-12,Central,Webcam,Retail,Consumer,C0358,3,478.28,236.39,0.0
20231,2025-11-13,West,Mouse,Retail,SME,C0179,3,125.04,69.44,0.0
20606,2025-11-13,East,Dock,Online,Consumer,C0341,1,864.71,542.75,0.0
20619,2025-11-13,East,Dock,Partner,Enterprise,C0315,1,791.54,493.52,0.0
21352,2025-11-13,East,Mouse,Online,Consumer,C0319,6,125.54,63.7,0.0
21469,2025-11-13,North,Office Chair,Partner,SME,C0041,3,1573.44,1106.1,2360.16
20577,2025-11-14,West,Headset,Online,SME,C0149,4,653.93,352.78,0.0
21314,2025-11-14,East,Dock,Partner,SME,C0316,4,832.95,536.27,0.0
20233,2025-11-15,West,Mouse,Retail,Enterprise,C0329,1,123.46,67.55,0.0
20308,2025-11-15,North,Webcam,Online,Consumer,C0347,1,449.4,243.01,0.0
20796,2025-11-15,North,Webcam,Partner,Enterprise,C0114,4,391.45,235.54,0.0
20022,2025-11-16,East,Laptop Stand,Online,Consumer,C0028,1,381.2,201.02,0.0
20546,2025-11-16,West,Office Chair,Retail,Consumer,C0261,4,1770.65,1064.36,0.0
20639,2025-11-16,East,Keyboard,Retail,Enterprise,C0334,3,277.73,179.44,0.0
21249,2025-11-16,East,Mouse,Online,SME,C0298,1,122.34,66.74,0.0
21411,2025-11-16,North,Dock,Retail,Enterprise,C0069,4,857.39,528.29,0.0
20965,2025-11-17,West,Webcam,Retail,Enterprise,C0102,3,449.22,226.4,0.0
21132,2025-11-17,Central,Keyboard,Partner,SME,C0115,5,275.13,168.26,0.0
21402,2025-11-17,East,Dock,Online,Enterprise,C0213,4,830.75,518.03,0.0
20439,2025-11-18,East,Laptop Stand,Online,Enterprise,C0244,1,350.49,190.2,0.0
20523,2025-11-18,West,Dock,Online,Enterprise,C0095,3,810.72,524.98,0.0
20552,2025-11-18,South,Mouse,Partner,Enterprise,C0066,2,108.47,62.91,0.0
21448,2025-11-18,South,Mouse,Online,Enterprise,C0033,6,116.4,66.84,0.0
21084,2025-11-19,East,Monitor,Partner,Enterprise,C0109,1,1225.78,931.45,0.0
21161,2025-11-19,West,Mouse,Retail,SME,C0133,3,131.28,66.26,0.0
21172,2025-11-19,South,Mouse,Online,Enterprise,C0412,2,117.19,65.98,0.0
21226,2025-11-19,West,Keyboard,Online,Consumer,C0388,2,291.33,176.78,0.0
20681,2025-11-21,South,Keyboard,Online,Enterprise,C0337,3,270.59,168.87,0.0
20922,2025-11-21,West,Keyboard,Partner,Consumer,C0101,6,274.94,180.96,0.0
20947,2025-11-21,East,Laptop Stand,Online,SME,C0110,1,367.24,183.95,0.0
21196,2025-11-21,South,Dock,Retail,Enterprise,C0407,5,853.02,531.01,0.0
21393,2025-11-21,East,Dock,Partner,SME,C0317,2,808.16,539.72,0.0
21130,2025-11-22,East,Webcam,Retail,SME,C0403,6,460.61,234.7,0.0
21383,2025-11-22,East,Keyboard,Retail,Consumer,C0080,3,316.6,181.41,0.0
20687,2025-11-23,Central,Laptop Stand,Online,Consumer,C0280,6,381.94,187.68,0.0
21056,2025-11-23,East,Office Chair,Online,SME,C0134,1,1645.47,1069.95,0.0
21210,2025-11-23,North,Headset,Partner,Enterprise,C0381,4,588.17,367.15,0.0
20051,2025-11-25,East,Mouse,Online,SME,C0237,1,124.94,64.96,0.0
20419,2025-11-25,West,Mouse,Retail,Consumer,C0082,1,131.75,63.02,0.0
21219,2025-11-26,West,Headset,Partner,SME,C0379,2,650.53,351.98,0.0
20756,2025-11-27,North,Monitor,Retail,Enterprise,C0221,3,1327.43,958.58,0.0
21079,2025-11-27,North,Monitor,Partner,SME,C0341,3,1257.16,974.41,0.0
21167,2025-11-27,Central,Headset,Retail,SME,C0398,3,712.51,346.45,0.0
21337,2025-11-27,East,Webcam,Retail,Consumer,C0256,6,478.63,239.62,0.0
20992,2025-11-28,North,Headset,Online,SME,C0343,2,675.8,348.79,0.0
20124,2025-11-29,North,Office Chair,Online,Consumer,C0291,1,1700.28,1118.49,0.0
20467,2025-11-29,South,Dock,Online,Consumer,C0019,1,905.18,513.58,0.0
20139,2025-11-30,Central,Mouse,Retail,Consumer,C0224,1,132.64,65.5,0.0
20498,2025-11-30,North,Laptop Stand,Online,SME,C0301,5,367.9,192.74,1839.5
20760,2025-11-30,South,Laptop Stand,Retail,Enterprise,C0157,1,374.15,189.41,0.0
20785,2025-11-30,East,Dock,Retail,Consumer,C0080,6,938.55,524.69,0.0
20840,2025-11-30,South,Dock,Online,SME,C0167,2,872.77,529.69,0.0
21303,2025-11-30,West,Webcam,Retail,Enterprise,C0340,4,431.33,229.7,0.0
21487,2025-11-30,East,Mouse,Online,SME,C0182,2,121.93,63.14,0.0
20782,2025-12-01,North,Headset,Retail,Enterprise,C0035,5,676.76,346.41,0.0
20876,2025-12-01,North,Mouse,Online,Enterprise,C0353,3,118.87,68.48,0.0
20650,2025-12-02,West,Headset,Online,Enterprise,C0266,2,635.04,359.99,0.0
20963,2025-12-02,West,Mouse,Retail,SME,C0231,6,131.86,69.27,0.0
20545,2025-12-03,East,Mouse,Partner,Consumer,C0024,1,122.72,68.82,30.68
20871,2025-12-03,South,Webcam,Online,SME,C0183,4,421.4,244.77,0.0
20873,2025-12-03,North,Keyboard,Online,Enterprise,C0289,1,277.1,179.92,0.0
21164,2025-12-03,South,Mouse,Retail,SME,C0191,1,128.8,67.38,0.0
21467,2025-12-03,East,Monitor,Online,SME,C0059,6,1285.82,993.38,0.0
20192,2025-12-04,East,Monitor,Retail,Consumer,C0419,6,1412.34,894.7,8474.04
20240,2025-12-04,Central,Dock,Retail,Enterprise,C0030,3,837.95,509.24,0.0
21091,2025-12-04,Central,Mouse,Retail,Enterprise,C0028,2,118.71,67.75,0.0
21109,2025-12-04,North,Mouse,Online,Enterprise,C0033,2,115.94,62.79,0.0
20102,2025-12-05,East,Keyboard,Retail,Enterprise,C0257,2,275.98,169.81,275.98
20002,2025-12-06,East,Dock,Online,SME,C0046,1,822.87,498.39,0.0
20071,2025-12-06,East,Webcam,Online,Consumer,C0378,5,445.64,249.51,0.0
20118,2025-12-06,South,Laptop Stand,Partner,SME,C0268,1,351.71,184.02,0.0
20161,2025-12-06,West,Webcam,Retail,Enterprise,C0391,4,425.26,245.58,0.0
21309,2025-12-06,South,Monitor,Online,Consumer,C0156,4,1340.85,922.44,0.0
20047,2025-12-07,East,Office Chair,Online,Consumer,C0096,1,1695.39,1090.91,0.0
20196,2025-12-07,West,Dock,Retail,Consumer,C0241,3,941.59,495.82,0.0
20281,2025-12-07,West,Keyboard,Online,Consumer,C0116,2,295.11,169.24,0.0
21026,2025-12-07,North,Monitor,Online,SME,C0200,4,1295.31,895.11,0.0
21150,2025-12-07,West,Headset,Online,Consumer,C0356,3,699.51,374.74,0.0
20562,2025-12-08,North,Mouse,Partner,SME,C0066,6,116.95,65.86,0.0
20890,2025-12-08,East,Office Chair,Online,Consumer,C0322,2,1681.49,1107.79,0.0
20117,2025-12-09,West,Office Chair,Online,Consumer,C0244,1,1680.31,1042.77,0.0
20222,2025-12-09,North,Monitor,Retail,Enterprise,C0109,2,1287.93,925.31,1287.93
20542,2025-12-10,Central,Keyboard,Retail,Enterprise,C0313,2,275.53,172.03,0.0
21087,2025-12-10,West,Headset,Retail,Consumer,C0263,3,741.54,372.18,0.0
21135,2025-12-10,South,Webcam,Retail,Consumer,C0062,1,478.3,246.96,0.0
21371,2025-12-10,Central,Monitor,Online,SME,C0041,1,1277.53,919.13,0.0
20001,2025-12-11,West,Office Chair,Partner,Consumer,C0033,1,1639.09,1011.17,0.0
20286,2025-12-11,West,Office Chair,Online,Enterprise,C0111,3,1511.99,1040.23,4535.97
20472,2025-12-11,West,Mouse,Retail,Consumer,C0180,2,137.82,66.67,0.0
20842,2025-12-11,South,Office Chair,Retail,SME,C0045,1,1718.82,1110.46,0.0
21449,2025-12-11,Central,Laptop Stand,Retail,SME,C0217,3,392.42,192.36,0.0
20093,2025-12-12,West,Laptop Stand,Retail,Consumer,C0084,6,401.32,183.67,0.0
20271,2025-12-12,Central,Headset,Partner,SME,C0088,2,652.59,379.8,0.0
20905,2025-12-12,East,Keyboard,Online,Consumer,C0357,1,303.96,171.58,0.0
21136,2025-12-12,South,Monitor,Retail,Consumer,C0331,1,1496.49,970.18,0.0
20822,2025-12-13,East,Keyboard,Retail,Consumer,C0361,2,309.02,175.6,0.0
21458,2025-12-13,East,Monitor,Partner,Consumer,C0090,2,1331.64,987.61,0.0
20385,2025-12-14,West,Keyboard,Partner,Consumer,C0288,1,279.13,176.48,0.0
20164,2025-12-15,West,Mouse,Partner,Consumer,C0003,5,118.19,64.98,0.0
20242,2025-12-15,North,Webcam,Online,Enterprise,C0056,2,428.09,248.01,0.0
20445,2025-12-15,South,Keyboard,Partner,SME,C0290,5,272.13,170.52,0.0
20993,2025-12-15,South,Keyboard,Online,Enterprise,C0123,1,271.56,172.76,0.0
21187,2025-12-15,East,Laptop Stand,Retail,Consumer,C0061,1,400.83,194.62,0.0
21231,2025-12-15,South,Office Chair,Retail,Enterprise,C0082,3,1669.1,1058.89,0.0
20366,2025-12-16,West,Webcam,Online,Enterprise,C0247,4,429.2,237.88,0.0
20597,2025-12-16,South,Mouse,Online,Consumer,C0313,4,127.73,67.13,0.0
20737,2025-12-16,Central,Keyboard,Online,SME,C0377,2,282.56,184.7,0.0
21158,2025-12-16,South,Webcam,Online,SME,C0196,3,435.29,248.72,0.0
20004,2025-12-17,West,Laptop Stand,Online,Consumer,C0408,1,390.93,191.74,0.0
20227,2025-12-17,East,Keyboard,Online,Consumer,C0117,3,286.93,180.74,0.0
20411,2025-12-17,East,Laptop Stand,Online,Enterprise,C0124,2,360.63,199.06,0.0
21100,2025-12-17,Central,Laptop Stand,Online,Enterprise,C0190,1,373.12,199.45,0.0
21148,2025-12-17,West,Mouse,Retail,SME,C0104,3,126.19,66.2,378.57
21162,2025-12-17,West,Office Chair,Online,Consumer,C0243,4,1630.69,1074.46,1630.69
21180,2025-12-17,Central,Dock,Retail,SME,C0126,2,917.6,491.94,0.0
21212,2025-12-17,West,Dock,Partner,SME,C0384,1,825.77,494.16,0.0
20050,2025-12-18,South,Webcam,Retail,SME,C0042,1,459.22,246.0,0.0
20166,2025-12-18,West,Keyboard,Partner,SME,C0106,2,276.82,184.48,0.0
20519,2025-12-18,East,Keyboard,Partner,Consumer,C0187,5,278.19,187.23,0.0
20915,2025-12-18,Central,Laptop Stand,Retail,SME,C0207,1,398.04,186.46,0.0
21311,2025-12-18,West,Keyboard,Online,SME,C0048,2,287.25,169.74,0.0
20938,2025-12-19,East,Headset,Retail,Enterprise,C0089,4,645.87,356.72,0.0
21190,2025-12-20,Central,Laptop Stand,Retail,Consumer,C0398,1,425.17,202.44,0.0
21475,2025-12-20,East,Webcam,Online,SME,C0229,3,442.12,245.39,0.0
20212,2025-12-21,East,Dock,Partner,Enterprise,C0234,1,771.68,530.08,0.0
20851,2025-12-21,Central,Headset,Retail,Enterprise,C0213,2,668.83,354.07,0.0
20945,2025-12-21,West,Office Chair,Retail,SME,C0127,3,1736.86,1078.06,0.0
20893,2025-12-22,East,Mouse,Partner,Consumer,C0341,2,124.78,69.24,0.0
21497,2025-12-22,East,Mouse,Online,Consumer,C0310,1,123.43,66.35,123.43
20106,2025-12-23,Central,Keyboard,Partner,Consumer,C0306,1,287.71,170.88,143.85
20096,2025-12-24,South,Keyboard,Partner,SME,C0341,2,265.59,170.84,0.0
20399,2025-12-24,North,Monitor,Online,Consumer,C0238,4,1376.44,958.77,0.0
20621,2025-12-24,Central,Mouse,Partner,SME,C0217,3,115.34,62.59,0.0
20811,2025-12-24,South,Dock,Partner,SME,C0079,1,812.84,533.63,812.84
20903,2025-12-24,Central,Laptop Stand,Online,SME,C0172,3,382.65,191.33,0.0
20386,2025-12-25,East,Keyboard,Online,Consumer,C0389,2,287.83,178.5,0.0
20405,2025-12-26,West,Laptop Stand,Online,SME,C0094,4,390.34,191.17,0.0
20427,2025-12-26,West,Mouse,Online,SME,C0087,5,119.73,62.96,0.0
21145,2025-12-26,East,Mouse,Retail,Enterprise,C0391,4,119.01,62.98,0.0
20195,2025-12-27,South,Mouse,Retail,Consumer,C0174,2,132.19,63.34,132.19
20463,2025-12-27,North,Laptop Stand,Online,SME,C0332,1,388.37,183.68,0.0
20528,2025-12-27,North,Webcam,Partner,SME,C0311,3,408.19,229.81,0.0
20817,2025-12-27,Central,Laptop Stand,Partner,SME,C0316,5,352.37,199.3,0.0
20835,2025-12-27,Central,Dock,Partner,SME,C0385,3,815.69,527.66,0.0
21299,2025-12-27,South,Mouse,Retail,Consumer,C0230,4,131.43,64.89,0.0
20957,2025-12-28,South,Mouse,Retail,SME,C0302,2,130.82,66.37,0.0
20986,2025-12-28,East,Office Chair,Partner,SME,C0287,1,1559.03,1048.68,0.0
20320,2025-12-29,East,Keyboard,Partner,Consumer,C0276,2,279.14,170.71,279.14
20241,2025-12-30,West,Webcam,Partner,SME,C0233,5,430.71,239.2,0.0
20264,2025-12-30,South,Mouse,Retail,SME,C0065,5,131.51,65.78,0.0
20747,2025-12-30,East,Laptop Stand,Online,Enterprise,C0234,3,356.39,198.79,0.0
20924,2025-12-30,North,Keyboard,Partner,Enterprise,C0289,1,251.72,184.56,0.0
20324,2025-12-31,South,Webcam,Online,Enterprise,C0130,4,401.79,239.22,0.0
21078,2025-12-31,West,Webcam,Retail,Consumer,C0283,1,469.91,233.16,0.0
